isocode,country,year,rgdpo,pop,rnna,region
ALB,Albania,1950,NA,NA,NA,Europe
ALB,Albania,1951,NA,NA,NA,Europe
ALB,Albania,1952,NA,NA,NA,Europe
ALB,Albania,1953,NA,NA,NA,Europe
ALB,Albania,1954,NA,NA,NA,Europe
ALB,Albania,1955,NA,NA,NA,Europe
ALB,Albania,1956,NA,NA,NA,Europe
ALB,Albania,1957,NA,NA,NA,Europe
ALB,Albania,1958,NA,NA,NA,Europe
ALB,Albania,1959,NA,NA,NA,Europe
ALB,Albania,1960,NA,NA,NA,Europe
ALB,Albania,1961,NA,NA,NA,Europe
ALB,Albania,1962,NA,NA,NA,Europe
ALB,Albania,1963,NA,NA,NA,Europe
ALB,Albania,1964,NA,NA,NA,Europe
ALB,Albania,1965,NA,NA,NA,Europe
ALB,Albania,1966,NA,NA,NA,Europe
ALB,Albania,1967,NA,NA,NA,Europe
ALB,Albania,1968,NA,NA,NA,Europe
ALB,Albania,1969,NA,NA,NA,Europe
ALB,Albania,1970,6697.49169921875,2.1507069999999997,42108.87890625,Europe
ALB,Albania,1971,6958.49609375,2.2021889999999997,44232.81640625,Europe
ALB,Albania,1972,7246.0380859375,2.254056,46481.6875,Europe
ALB,Albania,1973,7536.60546875,2.3062899999999997,48857.85546875,Europe
ALB,Albania,1974,7855.1240234375,2.3588459999999998,51354.73828125,Europe
ALB,Albania,1975,8164.37109375,2.4117319999999998,53965.00390625,Europe
ALB,Albania,1976,8459.7861328125,2.4649829999999997,56717.81640625,Europe
ALB,Albania,1977,8818.5849609375,2.518685,59568.06640625,Europe
ALB,Albania,1978,9209.2919921875,2.57285,62530.35546875,Europe
ALB,Albania,1979,9454.9375,2.6275049999999998,65734.6171875,Europe
ALB,Albania,1980,9964.9619140625,2.68269,68868.6015625,Europe
ALB,Albania,1981,10363.2509765625,2.7370259999999997,72158.03125,Europe
ALB,Albania,1982,10391.9833984375,2.790275,76157.9296875,Europe
ALB,Albania,1983,10741.69140625,2.844871,80063.890625,Europe
ALB,Albania,1984,10857.1044921875,2.90414,84107.984375,Europe
ALB,Albania,1985,10957.0390625,2.9696719999999996,87445.0390625,Europe
ALB,Albania,1986,11511.298828125,3.044212,90982.7109375,Europe
ALB,Albania,1987,11730.3349609375,3.124894,94497.5859375,Europe
ALB,Albania,1988,11490.50390625,3.200977,97841.6953125,Europe
ALB,Albania,1989,12432.41015625,3.2579249999999997,101616.984375,Europe
ALB,Albania,1990,12096.71875,3.286073,105256.8359375,Europe
ALB,Albania,1991,10822.84765625,3.280395,103158.3671875,Europe
ALB,Albania,1992,9767.3681640625,3.245886,100921.2734375,Europe
ALB,Albania,1993,11222.619140625,3.1951989999999997,100355.8359375,Europe
ALB,Albania,1994,12672.1904296875,3.146519,101302.96875,Europe
ALB,Albania,1995,13669.630859375,3.112936,102688.9140625,Europe
ALB,Albania,1996,15067.375,3.0987,104849.3125,Europe
ALB,Albania,1997,14072.3095703125,3.099752,105178.171875,Europe
ALB,Albania,1998,15531.7041015625,3.1106819999999997,105731.796875,Europe
ALB,Albania,1999,16525.3984375,3.122697,107268.6171875,Europe
ALB,Albania,2000,16633.271484375,3.1292429999999998,110387.4140625,Europe
ALB,Albania,2001,17293.77734375,3.129704,114763.4453125,Europe
ALB,Albania,2002,17619.767578125,3.126187,119387.4765625,Europe
ALB,Albania,2003,18275.126953125,3.118023,124476.609375,Europe
ALB,Albania,2004,18750.12109375,3.104892,130417.8359375,Europe
ALB,Albania,2005,20162.416015625,3.08681,136897.46875,Europe
ALB,Albania,2006,21773.833984375,3.063021,144038.421875,Europe
ALB,Albania,2007,23260.232421875,3.033998,151500.9375,Europe
ALB,Albania,2008,25868.791015625,3.002678,159319,Europe
ALB,Albania,2009,27709.900390625,2.973048,167014.328125,Europe
ALB,Albania,2010,31021.064453125,2.948023,173480.5625,Europe
ALB,Albania,2011,31369.515625,2.928592,180424.40625,Europe
ALB,Albania,2012,32366.19140625,2.914096,186219.625,Europe
ALB,Albania,2013,30914.69140625,2.90379,191620.546875,Europe
ALB,Albania,2014,32090.505859375,2.896305,196345.5,Europe
ALB,Albania,2015,33659.421875,2.890513,201283.375,Europe
ALB,Albania,2016,33697.9765625,2.886438,206342.296875,Europe
ALB,Albania,2017,34974.9453125,2.884169,211882.671875,Europe
ALB,Albania,2018,35363.46875,2.88274,217550.953125,Europe
ALB,Albania,2019,36103.04296875,2.8809169999999997,222623.453125,Europe
AUT,Austria,1950,41605.02734375,6.980751367830716,263725.125,Europe
AUT,Austria,1951,43706.10546875,6.981104630171921,275235.78125,Europe
AUT,Austria,1952,44922.38671875,6.973375096554041,281373.125,Europe
AUT,Austria,1953,47309.0625,6.978117259503907,283039.75,Europe
AUT,Austria,1954,50657.71875,6.985893830770478,289468.375,Europe
AUT,Austria,1955,55541.88671875,6.992613974845486,302844.34375,Europe
AUT,Austria,1956,59629.859375,6.998124099406665,313487.96875,Europe
AUT,Austria,1957,62760.4375,7.011713660094879,325074.46875,Europe
AUT,Austria,1958,65324.33984375,7.033353378373694,336109.84375,Europe
AUT,Austria,1959,67548.265625,7.060503701189697,347542.625,Europe
AUT,Austria,1960,72448.734375,7.09382795538466,366649.78125,Europe
AUT,Austria,1961,76432.4921875,7.132945519984975,386315.90625,Europe
AUT,Austria,1962,78591.6875,7.176797567919043,403376.21875,Europe
AUT,Austria,1963,81837.1953125,7.223046616032425,420514.59375,Europe
AUT,Austria,1964,85747.6015625,7.271352841312115,443398.34375,Europe
AUT,Austria,1965,88459.3984375,7.318750472010421,466084.375,Europe
AUT,Austria,1966,92929.5859375,7.37026437694537,492994.40625,Europe
AUT,Austria,1967,95787.140625,7.425558092936007,517659.3125,Europe
AUT,Austria,1968,99937.0390625,7.464215840521548,543625.8125,Europe
AUT,Austria,1969,104938.34375,7.490036629797963,571795.0625,Europe
AUT,Austria,1970,111568.6328125,7.516239,606366.125,Europe
AUT,Austria,1971,117567.71875,7.550339999999999,647546.0625,Europe
AUT,Austria,1972,124571.890625,7.581117,694442.4375,Europe
AUT,Austria,1973,130781.703125,7.6070649999999995,739066.3125,Europe
AUT,Austria,1974,135338.328125,7.62629,784420.4375,Europe
AUT,Austria,1975,136221.3125,7.637689,823614.625,Europe
AUT,Austria,1976,139693.34375,7.640749,863865,Europe
AUT,Austria,1977,145573.96875,7.636576,909277.5625,Europe
AUT,Austria,1978,145074.265625,7.627758999999999,947241.3125,Europe
AUT,Austria,1979,151004.609375,7.617883999999999,988585.125,Europe
AUT,Austria,1980,152806.375,7.609751999999999,1030851.4375,Europe
AUT,Austria,1981,152377.875,7.604513,1070817,Europe
AUT,Austria,1982,153064.78125,7.602181,1101891.75,Europe
AUT,Austria,1983,156258.765625,7.603102,1131752.875,Europe
AUT,Austria,1984,155366.9375,7.607292999999999,1160287.375,Europe
AUT,Austria,1985,158705.046875,7.6148679999999995,1192381.25,Europe
AUT,Austria,1986,166262.3125,7.625393,1224597.125,Europe
AUT,Austria,1987,173161.453125,7.639352,1258929.25,Europe
AUT,Austria,1988,184286.40625,7.65884,1297719.25,Europe
AUT,Austria,1989,194189.265625,7.686572,1338790.75,Europe
AUT,Austria,1990,205574.15625,7.723948999999999,1383012.375,Europe
AUT,Austria,1991,214933.046875,7.772701,1432968.125,Europe
AUT,Austria,1992,223888.765625,7.830933,1480647.25,Europe
AUT,Austria,1993,228787.203125,7.892086,1524976.25,Europe
AUT,Austria,1994,240059.078125,7.947209,1573312,Europe
AUT,Austria,1995,250433.9375,7.990120999999999,1619981,Europe
AUT,Austria,1996,256307.3125,8.017863,1669558,Europe
AUT,Austria,1997,269415.34375,8.032876,1717707.75,Europe
AUT,Austria,1998,280194.75,8.04105,1767982.625,Europe
AUT,Austria,1999,290596.125,8.051112999999999,1817126.625,Europe
AUT,Austria,2000,306927.5625,8.069276,1870413.5,Europe
AUT,Austria,2001,299963.125,8.097748,1918997,Europe
AUT,Austria,2002,306288.46875,8.134412,1960784.375,Europe
AUT,Austria,2003,313908.28125,8.175851999999999,2005640.75,Europe
AUT,Austria,2004,326475.03125,8.216804999999999,2049323.25,Europe
AUT,Austria,2005,357373.03125,8.25365,2091478.625,Europe
AUT,Austria,2006,364390.5,8.285343,2133344.75,Europe
AUT,Austria,2007,376847.21875,8.313737,2179840.5,Europe
AUT,Austria,2008,390540.625,8.341531999999999,2226509.75,Europe
AUT,Austria,2009,373127.28125,8.372663,2260832.25,Europe
AUT,Austria,2010,385229.0625,8.409949,2290600.25,Europe
AUT,Austria,2011,402328.375,8.453501,2326721.25,Europe
AUT,Austria,2012,409657.375,8.502227,2361874.75,Europe
AUT,Austria,2013,404381.125,8.556189,2396954.25,Europe
AUT,Austria,2014,423224.03125,8.615214,2429371,Europe
AUT,Austria,2015,430623.875,8.678659999999999,2463467.75,Europe
AUT,Austria,2016,436191.0625,8.747301,2501265,Europe
AUT,Austria,2017,458231.59375,8.819901,2542417,Europe
AUT,Austria,2018,470960.75,8.891388,2586262.5,Europe
AUT,Austria,2019,477705.5,8.955102,2633034.5,Europe
BEL,Belgium,1950,72084.2734375,8.6343310225168,456594.28125,Europe
BEL,Belgium,1951,75056.8125,8.673324993816527,466820.78125,Europe
BEL,Belgium,1952,76747.5234375,8.725313778488866,476635.03125,Europe
BEL,Belgium,1953,79178.1015625,8.772754283168974,487032.5,Europe
BEL,Belgium,1954,82787.7734375,8.814236846057073,500510.1875,Europe
BEL,Belgium,1955,86486.8671875,8.863303370365584,512822.625,Europe
BEL,Belgium,1956,88979.7578125,8.918641412349892,529105.0625,Europe
BEL,Belgium,1957,90509.5546875,8.98386900865093,544286.9375,Europe
BEL,Belgium,1958,89428.765625,9.047427695005107,553192.3125,Europe
BEL,Belgium,1959,92119.1953125,9.098420471171185,566580.5625,Europe
BEL,Belgium,1960,96857.734375,9.113382520483443,582730.75,Europe
BEL,Belgium,1961,102098.84375,9.160455121543055,603815.1875,Europe
BEL,Belgium,1962,107618.0390625,9.213024355191772,625665.0625,Europe
BEL,Belgium,1963,111842.3984375,9.277686752407437,646509.6875,Europe
BEL,Belgium,1964,119508.0390625,9.361537324980112,676423.0625,Europe
BEL,Belgium,1965,123734.796875,9.442590495671565,704915.375,Europe
BEL,Belgium,1966,127105.4296875,9.502255694228536,737259.5,Europe
BEL,Belgium,1967,131961.8125,9.550927627607296,768472.9375,Europe
BEL,Belgium,1968,137579.8125,9.584207655371094,798755.4375,Europe
BEL,Belgium,1969,146061.609375,9.607094882415,834218.5,Europe
BEL,Belgium,1970,154585.03125,9.63218,873750.5,Europe
BEL,Belgium,1971,160690.09375,9.663324,909879.375,Europe
BEL,Belgium,1972,170488,9.692846,946188.125,Europe
BEL,Belgium,1973,182405.046875,9.720761,985314.9375,Europe
BEL,Belgium,1974,190767.734375,9.74702,1027319.75,Europe
BEL,Belgium,1975,189073.03125,9.771586,1064260.75,Europe
BEL,Belgium,1976,201472.625,9.794777,1101326,Europe
BEL,Belgium,1977,204631.046875,9.816696,1136201.375,Europe
BEL,Belgium,1978,212704.25,9.836814,1170869.625,Europe
BEL,Belgium,1979,219504.09375,9.854377,1200847,Europe
BEL,Belgium,1980,234949.078125,9.868995,1243484.5,Europe
BEL,Belgium,1981,224090.484375,9.880592,1267920.75,Europe
BEL,Belgium,1982,216932.828125,9.889823999999999,1288657.75,Europe
BEL,Belgium,1983,210577,9.897879999999999,1304760.75,Europe
BEL,Belgium,1984,210094.296875,9.906371,1322949,Europe
BEL,Belgium,1985,199750.515625,9.916578,1343943.125,Europe
BEL,Belgium,1986,214298.953125,9.928542,1366536.75,Europe
BEL,Belgium,1987,226405.9375,9.942288999999999,1392264,Europe
BEL,Belgium,1988,244142.4375,9.959019999999999,1430482.5,Europe
BEL,Belgium,1989,249963.359375,9.980176,1477898.875,Europe
BEL,Belgium,1990,261314.03125,10.006544,1531867.875,Europe
BEL,Belgium,1991,265296.375,10.039444999999999,1578221.375,Europe
BEL,Belgium,1992,275201.0625,10.078101,1623948.875,Europe
BEL,Belgium,1993,276938.21875,10.118674,1665023.375,Europe
BEL,Belgium,1994,284110.46875,10.155918999999999,1705540,Europe
BEL,Belgium,1995,296016.78125,10.186304999999999,1750951,Europe
BEL,Belgium,1996,295071.71875,10.208274999999999,1795861.25,Europe
BEL,Belgium,1997,308663.96875,10.223789,1846893.5,Europe
BEL,Belgium,1998,310652.96875,10.237299,1898377.875,Europe
BEL,Belgium,1999,325198.25,10.25516,1952370.875,Europe
BEL,Belgium,2000,346908.875,10.282033,2009476,Europe
BEL,Belgium,2001,348797.75,10.319018999999999,2065058.75,Europe
BEL,Belgium,2002,358492.6875,10.364885,2110001.75,Europe
BEL,Belgium,2003,374266.28125,10.419032,2151685.25,Europe
BEL,Belgium,2004,383970.3125,10.480117,2202606.25,Europe
BEL,Belgium,2005,429270.65625,10.546885999999999,2259361.75,Europe
BEL,Belgium,2006,417205.4375,10.619475,2315923.5,Europe
BEL,Belgium,2007,430014.65625,10.697572,2381024,Europe
BEL,Belgium,2008,467485.40625,10.778758,2445839.5,Europe
BEL,Belgium,2009,451867,10.85994,2496512.25,Europe
BEL,Belgium,2010,489332.59375,10.938739,2545655.75,Europe
BEL,Belgium,2011,487755.40625,11.013853,2601041.5,Europe
BEL,Belgium,2012,491813.125,11.085358,2655517,Europe
BEL,Belgium,2013,490563.46875,11.154009,2704309.25,Europe
BEL,Belgium,2014,493290.53125,11.221231,2760423.25,Europe
BEL,Belgium,2015,484155.03125,11.287939999999999,2820643.5,Europe
BEL,Belgium,2016,492930.46875,11.35442,2884978.5,Europe
BEL,Belgium,2017,515603.875,11.419748,2948265.5,Europe
BEL,Belgium,2018,507573.0625,11.482178,3014706.25,Europe
BEL,Belgium,2019,517419.75,11.539328,3084304.75,Europe
BGR,Bulgaria,1950,NA,NA,NA,Europe
BGR,Bulgaria,1951,NA,NA,NA,Europe
BGR,Bulgaria,1952,NA,NA,NA,Europe
BGR,Bulgaria,1953,NA,NA,NA,Europe
BGR,Bulgaria,1954,NA,NA,NA,Europe
BGR,Bulgaria,1955,NA,NA,NA,Europe
BGR,Bulgaria,1956,NA,NA,NA,Europe
BGR,Bulgaria,1957,NA,NA,NA,Europe
BGR,Bulgaria,1958,NA,NA,NA,Europe
BGR,Bulgaria,1959,NA,NA,NA,Europe
BGR,Bulgaria,1960,NA,NA,NA,Europe
BGR,Bulgaria,1961,NA,NA,NA,Europe
BGR,Bulgaria,1962,NA,NA,NA,Europe
BGR,Bulgaria,1963,NA,NA,NA,Europe
BGR,Bulgaria,1964,NA,NA,NA,Europe
BGR,Bulgaria,1965,NA,NA,NA,Europe
BGR,Bulgaria,1966,NA,NA,NA,Europe
BGR,Bulgaria,1967,NA,NA,NA,Europe
BGR,Bulgaria,1968,NA,NA,NA,Europe
BGR,Bulgaria,1969,NA,NA,NA,Europe
BGR,Bulgaria,1970,38673.5390625,8.507551,23682.669921875,Europe
BGR,Bulgaria,1971,41316.79296875,8.559031,27182.5,Europe
BGR,Bulgaria,1972,44550.35546875,8.608664,30708.423828125,Europe
BGR,Bulgaria,1973,48282.9609375,8.655709,34321.2734375,Europe
BGR,Bulgaria,1974,52343.83984375,8.699176,38077.625,Europe
BGR,Bulgaria,1975,57697.8828125,8.738392,42065.4765625,Europe
BGR,Bulgaria,1976,61147.3984375,8.772556999999999,46110.09375,Europe
BGR,Bulgaria,1977,64316.890625,8.801904,50433.41796875,Europe
BGR,Bulgaria,1978,68103.5078125,8.828026,54960.609375,Europe
BGR,Bulgaria,1979,73499.7421875,8.853201,59313.484375,Europe
BGR,Bulgaria,1980,74698.5546875,8.878791,64620.72265625,Europe
BGR,Bulgaria,1981,80231.5390625,8.905094,69785.8671875,Europe
BGR,Bulgaria,1982,83483.5234375,8.930707,74752.3359375,Europe
BGR,Bulgaria,1983,88786.6015625,8.953121,79489.1015625,Europe
BGR,Bulgaria,1984,90628.4140625,8.968917,83862.1171875,Europe
BGR,Bulgaria,1985,95425.3671875,8.975361,88568.5625,Europe
BGR,Bulgaria,1986,96941.734375,8.972551,93651.4921875,Europe
BGR,Bulgaria,1987,105259.5078125,8.960556,99012.4765625,Europe
BGR,Bulgaria,1988,108910.7109375,8.936655,105599.703125,Europe
BGR,Bulgaria,1989,105816.9296875,8.897542999999999,111815.640625,Europe
BGR,Bulgaria,1990,106472.703125,8.841458,113251.125,Europe
BGR,Bulgaria,1991,110619.0546875,8.766999,112651.390625,Europe
BGR,Bulgaria,1992,112640.2421875,8.676377,111727.0703125,Europe
BGR,Bulgaria,1993,83607.9453125,8.576038,109975.609375,Europe
BGR,Bulgaria,1994,82472.4296875,8.474826,108782.2734375,Europe
BGR,Bulgaria,1995,86818.875,8.379308,112365.3359375,Europe
BGR,Bulgaria,1996,82570.75,8.29197,109072.28125,Europe
BGR,Bulgaria,1997,62861.14453125,8.211814,111385.015625,Europe
BGR,Bulgaria,1998,73695.6875,8.13767,116878.8984375,Europe
BGR,Bulgaria,1999,73270.703125,8.066998,124133.515625,Europe
BGR,Bulgaria,2000,79629.25,7.9979569999999995,132846.21875,Europe
BGR,Bulgaria,2001,81448.59375,7.930702999999999,143743.3125,Europe
BGR,Bulgaria,2002,84463.75,7.866238999999999,154738.484375,Europe
BGR,Bulgaria,2003,86977.8515625,7.8043119999999995,167030.359375,Europe
BGR,Bulgaria,2004,90887.03125,7.744631999999999,181410.609375,Europe
BGR,Bulgaria,2005,100854.5078125,7.686961999999999,201423.03125,Europe
BGR,Bulgaria,2006,106781.78125,7.631011999999999,224093.046875,Europe
BGR,Bulgaria,2007,115264.2734375,7.576671999999999,249606.859375,Europe
BGR,Bulgaria,2008,123447.671875,7.524087,282376.03125,Europe
BGR,Bulgaria,2009,119096.2421875,7.473513,304683.375,Europe
BGR,Bulgaria,2010,123621.28125,7.425008,319603.84375,Europe
BGR,Bulgaria,2011,122260.4140625,7.3786499999999995,332812.8125,Europe
BGR,Bulgaria,2012,125269,7.334003,345982.09375,Europe
BGR,Bulgaria,2013,119148.2578125,7.290088,358777.125,Europe
BGR,Bulgaria,2014,122941.5390625,7.245646,372061.96875,Europe
BGR,Bulgaria,2015,127390.25,7.1997409999999995,385611.25,Europe
BGR,Bulgaria,2016,133492.140625,7.151953,396300.46875,Europe
BGR,Bulgaria,2017,139064.671875,7.102443999999999,407476.59375,Europe
BGR,Bulgaria,2018,143782.765625,7.051608,419648.1875,Europe
BGR,Bulgaria,2019,149432.421875,7.000119,431893.21875,Europe
BIH,Bosnia and Herzegovina,1950,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1951,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1952,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1953,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1954,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1955,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1956,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1957,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1958,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1959,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1960,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1961,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1962,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1963,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1964,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1965,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1966,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1967,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1968,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1969,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1970,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1971,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1972,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1973,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1974,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1975,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1976,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1977,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1978,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1979,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1980,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1981,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1982,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1983,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1984,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1985,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1986,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1987,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1988,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1989,NA,NA,NA,Europe
BIH,Bosnia and Herzegovina,1990,4717.18115234375,4.463423,10921.63671875,Europe
BIH,Bosnia and Herzegovina,1991,4265.20361328125,4.369319,11914.2109375,Europe
BIH,Bosnia and Herzegovina,1992,4077.279296875,4.233676,12561.8935546875,Europe
BIH,Bosnia and Herzegovina,1993,4991.36083984375,4.078937,13316.6064453125,Europe
BIH,Bosnia and Herzegovina,1994,6625.115234375,3.936524,14321.701171875,Europe
BIH,Bosnia and Herzegovina,1995,9414.599609375,3.8290499999999996,14466.853515625,Europe
BIH,Bosnia and Herzegovina,1996,18142.0546875,3.7644249999999997,18375.390625,Europe
BIH,Bosnia and Herzegovina,1997,22461,3.73607,23574.525390625,Europe
BIH,Bosnia and Herzegovina,1998,23121.685546875,3.734337,28998.17578125,Europe
BIH,Bosnia and Herzegovina,1999,25506.4609375,3.7433539999999996,33279.16015625,Europe
BIH,Bosnia and Herzegovina,2000,24723.734375,3.7511759999999996,37466.33984375,Europe
BIH,Bosnia and Herzegovina,2001,25420.974609375,3.755512,41314.09765625,Europe
BIH,Bosnia and Herzegovina,2002,25904.0703125,3.759387,45858.29296875,Europe
BIH,Bosnia and Herzegovina,2003,25564.044921875,3.7621729999999998,50494.484375,Europe
BIH,Bosnia and Herzegovina,2004,25869.244140625,3.764194,54775.01171875,Europe
BIH,Bosnia and Herzegovina,2005,29839.376953125,3.7653309999999998,60334.15625,Europe
BIH,Bosnia and Herzegovina,2006,32065.146484375,3.765424,64672.640625,Europe
BIH,Bosnia and Herzegovina,2007,34418.18359375,3.7627859999999997,70581.25,Europe
BIH,Bosnia and Herzegovina,2008,37063.47265625,3.7542709999999997,77901.3984375,Europe
BIH,Bosnia and Herzegovina,2009,36861.09765625,3.735938,82532.5859375,Europe
BIH,Bosnia and Herzegovina,2010,37842.62109375,3.705472,86026.8203125,Europe
BIH,Bosnia and Herzegovina,2011,38853.1171875,3.6611749999999996,89961.296875,Europe
BIH,Bosnia and Herzegovina,2012,39750.46484375,3.6049719999999996,93811.828125,Europe
BIH,Bosnia and Herzegovina,2013,39320.39453125,3.5426059999999997,97423.2109375,Europe
BIH,Bosnia and Herzegovina,2014,39469.29296875,3.482105,102019.4375,Europe
BIH,Bosnia and Herzegovina,2015,40501.390625,3.4293609999999997,105957.171875,Europe
BIH,Bosnia and Herzegovina,2016,41637.3984375,3.386266,110247.015625,Europe
BIH,Bosnia and Herzegovina,2017,42397.5,3.3515249999999996,115169.1640625,Europe
BIH,Bosnia and Herzegovina,2018,44009.640625,3.323925,120736.5546875,Europe
BIH,Bosnia and Herzegovina,2019,45538.42578125,3.3009999999999997,126444.671875,Europe
BLR,Belarus,1950,NA,NA,NA,Europe
BLR,Belarus,1951,NA,NA,NA,Europe
BLR,Belarus,1952,NA,NA,NA,Europe
BLR,Belarus,1953,NA,NA,NA,Europe
BLR,Belarus,1954,NA,NA,NA,Europe
BLR,Belarus,1955,NA,NA,NA,Europe
BLR,Belarus,1956,NA,NA,NA,Europe
BLR,Belarus,1957,NA,NA,NA,Europe
BLR,Belarus,1958,NA,NA,NA,Europe
BLR,Belarus,1959,NA,NA,NA,Europe
BLR,Belarus,1960,NA,NA,NA,Europe
BLR,Belarus,1961,NA,NA,NA,Europe
BLR,Belarus,1962,NA,NA,NA,Europe
BLR,Belarus,1963,NA,NA,NA,Europe
BLR,Belarus,1964,NA,NA,NA,Europe
BLR,Belarus,1965,NA,NA,NA,Europe
BLR,Belarus,1966,NA,NA,NA,Europe
BLR,Belarus,1967,NA,NA,NA,Europe
BLR,Belarus,1968,NA,NA,NA,Europe
BLR,Belarus,1969,NA,NA,NA,Europe
BLR,Belarus,1970,NA,NA,NA,Europe
BLR,Belarus,1971,NA,NA,NA,Europe
BLR,Belarus,1972,NA,NA,NA,Europe
BLR,Belarus,1973,NA,NA,NA,Europe
BLR,Belarus,1974,NA,NA,NA,Europe
BLR,Belarus,1975,NA,NA,NA,Europe
BLR,Belarus,1976,NA,NA,NA,Europe
BLR,Belarus,1977,NA,NA,NA,Europe
BLR,Belarus,1978,NA,NA,NA,Europe
BLR,Belarus,1979,NA,NA,NA,Europe
BLR,Belarus,1980,NA,NA,NA,Europe
BLR,Belarus,1981,NA,NA,NA,Europe
BLR,Belarus,1982,NA,NA,NA,Europe
BLR,Belarus,1983,NA,NA,NA,Europe
BLR,Belarus,1984,NA,NA,NA,Europe
BLR,Belarus,1985,NA,NA,NA,Europe
BLR,Belarus,1986,NA,NA,NA,Europe
BLR,Belarus,1987,NA,NA,NA,Europe
BLR,Belarus,1988,NA,NA,NA,Europe
BLR,Belarus,1989,NA,NA,NA,Europe
BLR,Belarus,1990,145477.171875,10.151133999999999,239972.859375,Europe
BLR,Belarus,1991,141403.5,10.160796999999999,248450.953125,Europe
BLR,Belarus,1992,125961.75,10.154334,253698.59375,Europe
BLR,Belarus,1993,133585.171875,10.135126999999999,258023.828125,Europe
BLR,Belarus,1994,87775.6640625,10.108291,260533.375,Europe
BLR,Belarus,1995,84745.265625,10.077608,259731.578125,Europe
BLR,Belarus,1996,88799.265625,10.044853,258885.671875,Europe
BLR,Belarus,1997,93725.2578125,10.009394,260021.09375,Europe
BLR,Belarus,1998,91570.109375,9.969987,262359.4375,Europe
BLR,Belarus,1999,90159.3984375,9.924437,263977.03125,Europe
BLR,Belarus,2000,97656.9609375,9.871632,265608.8125,Europe
BLR,Belarus,2001,95095.09375,9.811401,266917.90625,Europe
BLR,Belarus,2002,96684.5625,9.745923,268886.875,Europe
BLR,Belarus,2003,101225.359375,9.679235,273068.78125,Europe
BLR,Belarus,2004,108854.3671875,9.616634,279520.59375,Europe
BLR,Belarus,2005,115156.7578125,9.562088,288454.875,Europe
BLR,Belarus,2006,129523.4296875,9.516883,302491.625,Europe
BLR,Belarus,2007,142766.1875,9.480514999999999,319371.1875,Europe
BLR,Belarus,2008,165892,9.452855,341666.625,Europe
BLR,Belarus,2009,160476.9375,9.433152,364395.9375,Europe
BLR,Belarus,2010,177337.65625,9.420574,392702.34375,Europe
BLR,Belarus,2011,199826.890625,9.41532,424799.84375,Europe
BLR,Belarus,2012,190945.296875,9.417046,449371.40625,Europe
BLR,Belarus,2013,186944.359375,9.423506,477163.34375,Europe
BLR,Belarus,2014,190411.546875,9.431735,501142.65625,Europe
BLR,Belarus,2015,186224.953125,9.439423,517280.6875,Europe
BLR,Belarus,2016,175777.1875,9.445643,527606.6875,Europe
BLR,Belarus,2017,191909.875,9.450230999999999,539658.75,Europe
BLR,Belarus,2018,200152.3125,9.452617,552764.4375,Europe
BLR,Belarus,2019,204795.34375,9.452411,569213.1875,Europe
CHE,Switzerland,1950,74871.40625,4.607004458728746,415009.0625,Europe
